player,fbref_id,fbref_url,window,prior_season,pl_season,prior_league,prior_squads,pl_squads,pos,age_pl,prior_minutes,pl_minutes,minutes_ratio,prior_npxg,pl_npxg,prior_xag,pl_xag,prior_npxg_p90,pl_npxg_p90,prior_xag_p90,pl_xag_p90,prior_npxg_xag_p90,ratio_npxg,ratio_xag,diff_npxg,diff_xag,prior_pkatt,pl_pkatt,dest_big6,talent_split,talent_league_n,talent_league_p25,talent_league_p75,meets_900,meets_450,in_primary,prior_pl_minutes,source
Abdukodir Khusanov,d17ce930,https://fbref.com/en/players/d17ce930/Abdukodir-Khusanov,january,2024-25,2024-25,Ligue 1,Lens,Manchester City,DF,20.0,975.0,503.0,0.5158974358974359,0.2,0.0,0.3,0.1,0.018461538461538463,0.0,0.027692307692307693,0.017892644135188866,0.046153846153846156,0.0,0.6461232604373757,-0.018461538461538463,-0.009799663557118827,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Albert Grønbaek,0da5076f,https://fbref.com/en/players/0da5076f/Albert-Gronbaek,january,2024-25,2024-25,Ligue 1,Rennes,Southampton,"FW,MF",23.0,813.0,143.0,0.17589175891758918,1.5,0.1,1.0,0.0,0.16605166051660517,0.06293706293706294,0.11070110701107011,0.0,0.2767527675276753,0.37902097902097903,0.0,-0.10311459757954222,-0.11070110701107011,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Chiquinho,dc6c2f02,https://fbref.com/en/players/dc6c2f02/Chiquinho,january,2024-25,2024-25,La Liga,Mallorca,Wolves,MF,24.0,146.0,7.0,0.04794520547945205,0.3,0.0,0.0,0.0,0.18493150684931506,0.0,0.0,0.0,0.18493150684931506,0.0,,-0.18493150684931506,0.0,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Donyell Malen,116c35df,https://fbref.com/en/players/116c35df/Donyell-Malen,january,2024-25,2024-25,Bundesliga,Dortmund,Aston Villa,FW,25.0,614.0,305.0,0.496742671009772,2.9,2.2,0.2,0.2,0.4250814332247557,0.6491803278688526,0.029315960912052116,0.05901639344262295,0.45439739413680785,1.5271905031091015,2.013114754098361,0.22409889464409688,0.029700432530570836,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Emi Buendía,66b76d44,https://fbref.com/en/players/66b76d44/Emi-Buendia,january,2024-25,2024-25,Bundesliga,Leverkusen,Aston Villa,"MF,FW",27.0,257.0,98.0,0.38132295719844356,0.9,0.7,0.9,0.0,0.3151750972762646,0.6428571428571428,0.3151750972762646,0.0,0.6303501945525292,2.0396825396825395,0.0,0.3276820455808782,-0.3151750972762646,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Emmanuel Agbadou,75f1ed80,https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou,january,2024-25,2024-25,Ligue 1,Reims,Wolves,DF,27.0,1260.0,1410.0,1.119047619047619,0.5,0.8,0.3,0.2,0.03571428571428571,0.05106382978723404,0.02142857142857143,0.01276595744680851,0.05714285714285714,1.4297872340425533,0.5957446808510638,0.015349544072948328,-0.008662613981762919,0.0,0.0,0,,,,,True,True,0,0.0,fbref_wfr_standard
João Félix,8aafd64f,https://fbref.com/en/players/8aafd64f/Joao-Felix,january,2024-25,2024-25,Serie A,Milan,Chelsea,"FW,MF",24.0,760.0,369.0,0.4855263157894737,2.7,2.2,1.2,1.0,0.3197368421052632,0.5365853658536586,0.14210526315789473,0.24390243902439024,0.46184210526315794,1.6782093746863394,1.7163504968383017,0.21684852374839536,0.1017971758664955,0.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Kevin Danso,6e33125f,https://fbref.com/en/players/6e33125f/Kevin-Danso,january,2024-25,2024-25,Ligue 1,Lens,Tottenham,DF,25.0,1080.0,842.0,0.7796296296296297,0.5,0.4,1.0,0.1,0.041666666666666664,0.04275534441805225,0.08333333333333333,0.010688836104513063,0.125,1.0261282660332542,0.12826603325415678,0.0010886777513855889,-0.07264449722882027,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Kosta Nedeljković,c70be9cf,https://fbref.com/en/players/c70be9cf/Kosta-Nedeljkovic,january,2024-25,2024-25,Bundesliga,RB Leipzig,Aston Villa,DF,18.0,479.0,126.0,0.2630480167014614,0.5,0.0,0.3,0.0,0.09394572025052192,0.0,0.05636743215031315,0.0,0.15031315240083507,0.0,0.0,-0.09394572025052192,-0.05636743215031315,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Marco Asensio,45af8a54,https://fbref.com/en/players/45af8a54/Marco-Asensio,january,2024-25,2024-25,Ligue 1,Paris S-G,Aston Villa,MF,28.0,618.0,743.0,1.2022653721682848,5.6,2.9,2.7,1.0,0.8155339805825241,0.351278600269179,0.3932038834951457,0.12113055181695828,1.2087378640776698,0.4307344741395886,0.3080604157320173,-0.4642553803133451,-0.27207333167818737,0.0,2.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Marshall Munetsi,2acf0cd7,https://fbref.com/en/players/2acf0cd7/Marshall-Munetsi,january,2024-25,2024-25,Ligue 1,Reims,Wolves,"MF,FW",28.0,1692.0,1078.0,0.6371158392434988,4.0,3.3,2.0,1.8,0.2127659574468085,0.2755102040816326,0.10638297872340426,0.150278293135436,0.3191489361702128,1.2948979591836733,1.4126159554730984,0.06274424663482411,0.04389531441203175,0.0,0.0,0,,,,,True,True,0,0.0,fbref_wfr_standard
Mathis Amougou,f93cca97,https://fbref.com/en/players/f93cca97/Mathis-Amougou,january,2024-25,2024-25,Ligue 1,Saint-Étienne,Chelsea,MF,18.0,859.0,8.0,0.009313154831199068,0.5,0.0,0.4,0.0,0.05238649592549476,0.0,0.04190919674039581,0.0,0.09429569266589058,0.0,0.0,-0.05238649592549476,-0.04190919674039581,0.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Mathys Tel,829aa60c,https://fbref.com/en/players/829aa60c/Mathys-Tel,january,2024-25,2024-25,Bundesliga,Bayern Munich,Tottenham,FW,19.0,256.0,911.0,3.55859375,0.7,2.2,0.3,2.6,0.24609374999999997,0.21734357848518115,0.10546875,0.25686059275521406,0.3515625,0.8831739062254981,2.4354189535309185,-0.028750171514818817,0.15139184275521406,0.0,1.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Michael Kayode,e19660a8,https://fbref.com/en/players/e19660a8/Michael-Kayode,january,2024-25,2024-25,Serie A,Fiorentina,Brentford,DF,20.0,127.0,528.0,4.15748031496063,0.1,0.2,0.2,1.2,0.07086614173228346,0.03409090909090909,0.14173228346456693,0.20454545454545456,0.2125984251968504,0.481060606060606,1.4431818181818183,-0.036775232641374375,0.06281317108088763,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Omar Marmoush,0e0102eb,https://fbref.com/en/players/0e0102eb/Omar-Marmoush,january,2024-25,2024-25,Bundesliga,Eint Frankfurt,Manchester City,"FW,MF",25.0,1448.0,1175.0,0.81146408839779,7.3,5.5,6.2,2.8,0.4537292817679558,0.42127659574468085,0.38535911602209943,0.21446808510638296,0.8390883977900552,0.9284756630719907,0.5565408373369938,-0.032452686023274946,-0.17089103091571647,2.0,0.0,1,,,,,True,True,0,0.0,fbref_wfr_standard
Patrick Dorgu,e6536124,https://fbref.com/en/players/e6536124/Patrick-Dorgu,january,2024-25,2024-25,Serie A,Lecce,Manchester Utd,DF,19.0,1840.0,842.0,0.45760869565217394,3.3,0.4,1.5,0.7,0.16141304347826088,0.04275534441805225,0.07336956521739131,0.07482185273159143,0.2347826086956522,0.2648815950478658,1.0197941409342832,-0.11865769906020862,0.0014522875142001235,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Renato Veiga,fc8fcbd1,https://fbref.com/en/players/fc8fcbd1/Renato-Veiga,january,2024-25,2024-25,Serie A,Juventus,Chelsea,"DF,MF",21.0,1093.0,181.0,0.1655992680695334,1.0,0.1,0.1,0.0,0.08234217749313816,0.049723756906077346,0.008234217749313814,0.0,0.09057639524245198,0.6038674033149171,0.0,-0.03261842058706081,-0.008234217749313814,0.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Samuel Amo-Ameyaw,9eedf0e0,https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,january,2024-25,2024-25,Ligue 1,Strasbourg,Southampton,"FW,DF",18.0,320.0,28.0,0.0875,0.7,0.0,0.6,0.1,0.19687499999999997,0.0,0.16875,0.32142857142857145,0.365625,0.0,1.9047619047619049,-0.19687499999999997,0.15267857142857144,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Woyo Coulibaly,beb6e3a6,https://fbref.com/en/players/beb6e3a6/Woyo-Coulibaly,january,2024-25,2024-25,Serie A,Parma,Leicester City,DF,25.0,1084.0,109.0,0.10055350553505535,0.1,0.0,0.9,0.0,0.008302583025830259,0.0,0.07472324723247233,0.0,0.08302583025830258,0.0,0.0,-0.008302583025830259,-0.07472324723247233,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Adam Masina,de0f152c,https://fbref.com/en/players/de0f152c/Adam-Masina,summer,2017-18,2018-19,Serie A,Bologna,Watford,DF,24.0,2830.0,1004.0,0.3547703180212014,1.9,0.1,1.8,0.8,0.060424028268551234,0.008964143426294821,0.05724381625441696,0.07171314741035857,0.11766784452296819,0.1483539526106102,1.2527667109340417,-0.051459884842256415,0.014469331155941609,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Adama Diakhaby,65585e3a,https://fbref.com/en/players/65585e3a/Adama-Diakhaby,summer,2017-18,2018-19,Ligue 1,Monaco,Huddersfield,"FW,MF",22.0,850.0,552.0,0.6494117647058824,2.2,0.6,0.6,0.5,0.23294117647058826,0.09782608695652174,0.06352941176470588,0.08152173913043478,0.29647058823529415,0.41996047430830036,1.2832125603864737,-0.13511508951406653,0.017992327365728908,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Andre-Frank Zambo Anguissa,6bb2c084,https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa,summer,2017-18,2018-19,Ligue 1,Marseille,Fulham,MF,22.0,2439.0,1517.0,0.6219762197621976,1.6,0.8,3.2,0.2,0.05904059040590406,0.047462096242584045,0.11808118081180811,0.011865524060646011,0.17712177121771217,0.8038892551087673,0.10048615688859591,-0.011578494163320012,-0.1062156567511621,0.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Andreas Pereira,6639e500,https://fbref.com/en/players/6639e500/Andreas-Pereira,summer,2017-18,2018-19,La Liga,Valencia,Manchester Utd,MF,22.0,1078.0,599.0,0.5556586270871985,0.8,0.3,1.9,0.9,0.06679035250463822,0.045075125208681135,0.15862708719851576,0.1352253756260434,0.22541743970315398,0.6748747913188647,0.8524734206133029,-0.021715227295957082,-0.023401711572472367,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Andriy Yarmolenko,849c826a,https://fbref.com/en/players/849c826a/Andriy-Yarmolenko,summer,2017-18,2018-19,Bundesliga,Dortmund,West Ham,"MF,FW",28.0,1039.0,459.0,0.44177093358999037,4.8,1.1,3.2,0.8,0.4157844080846968,0.21568627450980396,0.27718960538979787,0.1568627450980392,0.6929740134744946,0.518745461147422,0.5659041394335512,-0.20009813357489284,-0.12032686029175865,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
André Gomes,1961b2aa,https://fbref.com/en/players/1961b2aa/Andre-Gomes,summer,2017-18,2018-19,La Liga,Barcelona,Everton,MF,25.0,635.0,1980.0,3.1181102362204722,0.6,1.6,0.1,0.6,0.08503937007874016,0.07272727272727272,0.014173228346456693,0.02727272727272727,0.09921259842519685,0.8552188552188552,1.924242424242424,-0.012312097351467433,0.013099498926270579,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
André Schürrle,ecbb3fdf,https://fbref.com/en/players/ecbb3fdf/Andre-Schurrle,summer,2017-18,2018-19,Bundesliga,Dortmund,Fulham,"FW,MF",27.0,1236.0,1641.0,1.3276699029126213,3.4,3.6,3.7,1.9,0.24757281553398058,0.19744058500914077,0.26941747572815533,0.10420475319926874,0.5169902912621359,0.7975051080761373,0.38677800286575426,-0.05013223052483981,-0.16521272252888658,1.0,0.0,0,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Antonio Barreca,6a189491,https://fbref.com/en/players/6a189491/Antonio-Barreca,summer,2017-18,2018-19,Serie A,Torino,Newcastle Utd,DF,23.0,468.0,5.0,0.010683760683760684,0.0,0.0,0.1,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,,0.0,0.0,-0.019230769230769232,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Bernardo,17370b95,https://fbref.com/en/players/17370b95/Bernardo,summer,2017-18,2018-19,Bundesliga,RB Leipzig,Brighton,DF,23.0,1350.0,1752.0,1.2977777777777777,0.6,0.4,0.7,0.6,0.04,0.02054794520547945,0.04666666666666666,0.030821917808219176,0.08666666666666667,0.5136986301369862,0.6604696673189824,-0.01945205479452055,-0.015844748858447485,0.0,0.0,0,bottom,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Carlos Sánchez,50b51fac,https://fbref.com/en/players/50b51fac/Carlos-Sanchez,summer,2017-18,2018-19,La Liga,Espanyol,West Ham,MF,32.0,1122.0,245.0,0.21836007130124777,0.1,0.1,0.3,0.1,0.008021390374331552,0.036734693877551024,0.02406417112299465,0.036734693877551024,0.03208556149732621,4.579591836734694,1.526530612244898,0.028713303503219472,0.012670522754556372,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Denis Suárez,12c50af5,https://fbref.com/en/players/12c50af5/Denis-Suarez,summer,2017-18,2018-19,La Liga,Barcelona,Arsenal,"MF,FW",24.0,595.0,71.0,0.11932773109243698,1.9,0.0,2.7,0.0,0.28739495798319326,0.0,0.40840336134453786,0.0,0.6957983193277311,0.0,0.0,-0.28739495798319326,-0.40840336134453786,0.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Diego Rico,d9ba39fc,https://fbref.com/en/players/d9ba39fc/Diego-Rico,summer,2017-18,2018-19,La Liga,Leganés,Bournemouth,"DF,MF",25.0,2228.0,612.0,0.2746858168761221,1.4,0.2,3.5,1.1,0.05655296229802513,0.029411764705882353,0.14138240574506283,0.16176470588235298,0.19793536804308798,0.5200746965452848,1.144164332399627,-0.027141197592142778,0.020382300137290144,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Divock Origi,43a166b4,https://fbref.com/en/players/43a166b4/Divock-Origi,summer,2017-18,2018-19,Bundesliga,Wolfsburg,Liverpool,FW,23.0,1967.0,371.0,0.18861209964412812,7.2,2.2,1.1,0.2,0.3294356888662939,0.5336927223719677,0.05033045246568379,0.04851752021563342,0.37976614133197767,1.6200209643605872,0.9639794168096054,0.20425703350567387,-0.0018129322500503656,0.0,0.0,1,,,,,False,False,0,10.0,fbref_wfr_standard
Fabian Schär,c8aa95da,https://fbref.com/en/players/c8aa95da/Fabian-Schar,summer,2017-18,2018-19,La Liga,La Coruña,Newcastle Utd,DF,26.0,2219.0,1999.0,0.9008562415502479,3.0,1.9,0.6,0.7,0.12167643082469581,0.08554277138569284,0.02433528616493916,0.03151575787893947,0.14601171698963497,0.7030348507587126,1.2950641987660496,-0.03613365943900297,0.0071804717140003076,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Fabinho,7f3b388c,https://fbref.com/en/players/7f3b388c/Fabinho,summer,2017-18,2018-19,Ligue 1,Monaco,Liverpool,MF,24.0,3060.0,2017.0,0.6591503267973856,2.6,1.0,4.2,1.8,0.07647058823529412,0.04462072384729797,0.12352941176470589,0.08031730292513634,0.2,0.5835017733877427,0.6501876903463417,-0.031849864387996155,-0.04321210883956955,4.0,0.0,1,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Felipe Anderson,9f1893b9,https://fbref.com/en/players/9f1893b9/Felipe-Anderson,summer,2017-18,2018-19,Serie A,Lazio,West Ham,"MF,FW",25.0,1162.0,3043.0,2.6187607573149743,2.8,5.5,4.3,6.1,0.21686746987951805,0.16266841932303647,0.33304647160068845,0.18041406506736773,0.5499139414802066,0.750082155767335,0.5417083814167476,-0.05419905055648158,-0.15263240653332072,0.0,0.0,0,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Florin Andone,dc008610,https://fbref.com/en/players/dc008610/Florin-Andone,summer,2017-18,2018-19,La Liga,La Coruña,Brighton,FW,25.0,1636.0,881.0,0.5385085574572127,10.6,2.5,0.9,0.1,0.5831295843520783,0.25539160045402953,0.049511002444987774,0.01021566401816118,0.632640586797066,0.43796714710984513,0.2063311893050826,-0.32773798389804876,-0.039295338426826594,1.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Gonzalo Higuaín,8a08491a,https://fbref.com/en/players/8a08491a/Gonzalo-Higuain,summer,2017-18,2018-19,Serie A,Juventus,Chelsea,FW,30.0,2815.0,1085.0,0.38543516873889877,10.2,4.9,3.4,1.3,0.32611012433392533,0.40645161290322585,0.10870337477797513,0.10783410138248847,0.4348134991119005,1.246363061353574,0.9920032529140688,0.08034148856930051,-0.000869273395486661,2.0,0.0,1,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Håvard Nordtveit,6cafd68d,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit,summer,2017-18,2018-19,Bundesliga,Hoffenheim,Fulham,DF,28.0,969.0,362.0,0.3735810113519092,0.4,0.0,0.0,0.1,0.03715170278637771,0.0,0.0,0.024861878453038673,0.03715170278637771,0.0,,-0.03715170278637771,0.024861878453038673,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Isaac Mbenza,aa1a8c7e,https://fbref.com/en/players/aa1a8c7e/Isaac-Mbenza,summer,2017-18,2018-19,Ligue 1,Montpellier,Huddersfield,"FW,MF",22.0,2096.0,986.0,0.47041984732824427,7.0,1.0,1.6,0.9,0.3005725190839695,0.09127789046653144,0.06870229007633588,0.0821501014198783,0.36927480916030536,0.30368009272674584,1.195740365111562,-0.20929462861743803,0.01344781134354242,0.0,0.0,0,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Isaac Success,f573a8bf,https://fbref.com/en/players/f573a8bf/Isaac-Success,summer,2017-18,2018-19,La Liga,Málaga,Watford,"FW,MF",22.0,492.0,1052.0,2.138211382113821,0.5,3.5,2.1,2.8,0.09146341463414634,0.2994296577946768,0.38414634146341464,0.2395437262357414,0.47560975609756095,3.2737642585551328,0.6235741444866919,0.20796624316053045,-0.14460261522767323,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Issa Diop,a712ca2b,https://fbref.com/en/players/a712ca2b/Issa-Diop,summer,2017-18,2018-19,Ligue 1,Toulouse,West Ham,DF,21.0,3060.0,2970.0,0.9705882352941176,2.0,1.2,0.6,0.2,0.058823529411764705,0.03636363636363636,0.01764705882352941,0.006060606060606061,0.07647058823529412,0.6181818181818182,0.3434343434343434,-0.022459893048128343,-0.01158645276292335,0.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Jannik Vestergaard,1900032e,https://fbref.com/en/players/1900032e/Jannik-Vestergaard,summer,2017-18,2018-19,Bundesliga,M'Gladbach,Southampton,DF,25.0,2880.0,2027.0,0.7038194444444444,1.9,0.7,0.9,0.6,0.059375,0.031080414405525402,0.028125,0.026640355204736062,0.0875,0.5234596110404278,0.9472126295017267,-0.028294585594474595,-0.0014846447952639383,0.0,0.0,0,bottom,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Jean Seri,10efd0e1,https://fbref.com/en/players/10efd0e1/Jean-Seri,summer,2017-18,2018-19,Ligue 1,Nice,Fulham,MF,27.0,2615.0,2244.0,0.8581261950286807,1.9,0.9,4.9,4.8,0.06539196940726577,0.03609625668449198,0.16864244741873807,0.1925133689839572,0.23403441682600384,0.551998311286237,1.1415475281021497,-0.029295712722773794,0.02387092156521914,0.0,0.0,0,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Jefferson Lerma,9b5ce51a,https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma,summer,2017-18,2018-19,La Liga,Levante,Bournemouth,MF,23.0,2135.0,2506.0,1.1737704918032787,1.2,1.3,1.5,1.1,0.05058548009367682,0.04668794892258579,0.06323185011709602,0.03950518754988029,0.11381733021077284,0.9229515828677839,0.6247672253258846,-0.003897531171091026,-0.02372666256721573,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Jonny Castro,e28868f3,https://fbref.com/en/players/e28868f3/Jonny-Castro,summer,2017-18,2018-19,La Liga,Celta Vigo,Wolves,"DF,MF",24.0,3202.0,2771.0,0.8653966271080574,1.8,2.0,1.6,1.6,0.05059337913803873,0.06495849873691809,0.04497189256714553,0.05196679898953446,0.09556527170518425,1.2839327960222944,1.155539516420065,0.014365119598879358,0.0069949064223889315,0.0,0.0,0,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Jorginho,45db685d,https://fbref.com/en/players/45db685d/Jorginho,summer,2017-18,2018-19,Serie A,Napoli,Chelsea,MF,26.0,2650.0,3156.0,1.190943396226415,0.4,0.6,4.1,3.2,0.013584905660377358,0.017110266159695818,0.1392452830188679,0.09125475285171103,0.15283018867924525,1.2595057034220534,0.6553525611301741,0.00352536049931846,-0.047990530167156875,2.0,1.0,1,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
João Moutinho,f5a00fa4,https://fbref.com/en/players/f5a00fa4/Joao-Moutinho,summer,2017-18,2018-19,Ligue 1,Monaco,Wolves,MF,31.0,2803.0,3032.0,1.0816981805208705,1.1,0.7,5.8,6.5,0.03531930074919729,0.020778364116094985,0.18622904031394935,0.1929419525065963,0.22154834106314664,0.5883005516910529,1.036046538076608,-0.014540936633102308,0.0067129121926469415,0.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Leon Balogun,78e68b4d,https://fbref.com/en/players/78e68b4d/Leon-Balogun,summer,2017-18,2018-19,Bundesliga,Mainz 05,Brighton,DF,30.0,1173.0,594.0,0.5063938618925832,0.1,0.1,0.0,0.0,0.0076726342710997444,0.015151515151515152,0.0,0.0,0.0076726342710997444,1.9747474747474747,,0.0074788808804154075,0.0,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Lucas Digne,1b84dbe1,https://fbref.com/en/players/1b84dbe1/Lucas-Digne,summer,2017-18,2018-19,La Liga,Barcelona,Everton,DF,25.0,704.0,2965.0,4.2116477272727275,0.3,1.3,1.8,7.1,0.03835227272727273,0.03946037099494098,0.23011363636363635,0.21551433389544689,0.26846590909090906,1.028892636312535,0.9365561176691025,0.0011080982676682505,-0.014599302468189468,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Lucas Pérez,a300ac7e,https://fbref.com/en/players/a300ac7e/Lucas-Perez,summer,2017-18,2018-19,La Liga,La Coruña,West Ham,"FW,MF",29.0,2797.0,475.0,0.16982481229889168,6.6,1.3,10.9,0.8,0.2123703968537719,0.2463157894736842,0.35073292813728996,0.15157894736842106,0.5631033249910619,1.1598405103668261,0.4321776919362627,0.03394539261991231,-0.1991539807688689,4.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Lucas Torreira,52611641,https://fbref.com/en/players/52611641/Lucas-Torreira,summer,2017-18,2018-19,Serie A,Sampdoria,Arsenal,MF,22.0,3180.0,2382.0,0.7490566037735849,1.4,1.5,2.8,1.2,0.03962264150943396,0.05667506297229219,0.07924528301886792,0.04534005037783375,0.11886792452830189,1.4303706369197553,0.5721482547679021,0.01705242146285823,-0.03390523264103417,0.0,0.0,1,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Luciano Vietto,2513a588,https://fbref.com/en/players/2513a588/Luciano-Vietto,summer,2017-18,2018-19,La Liga,Atlético Madrid|Valencia,Fulham,"FW,MF",24.0,797.0,986.0,1.2371392722710164,1.7000000000000002,2.9,1.7,2.1,0.19196988707653706,0.2647058823529412,0.191969887076537,0.19168356997971603,0.38393977415307406,1.3788927335640135,0.9985085312015274,0.07273599527640412,-0.00028631709682097606,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Marc Navarro,c2846353,https://fbref.com/en/players/c2846353/Marc-Navarro,summer,2017-18,2018-19,La Liga,Espanyol,Watford,DF,23.0,1109.0,84.0,0.0757439134355275,0.7,0.0,0.8,0.0,0.05680793507664562,0.0,0.06492335437330929,0.0,0.1217312894499549,0.0,0.0,-0.05680793507664562,-0.06492335437330929,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Martín Montoya,5cec2487,https://fbref.com/en/players/5cec2487/Martin-Montoya,summer,2017-18,2018-19,La Liga,Valencia,Brighton,DF,27.0,2152.0,2167.0,1.0069702602230484,0.2,0.2,2.0,1.2,0.008364312267657992,0.008306414397784956,0.08364312267657993,0.049838486386709735,0.09200743494423792,0.9930779880018459,0.5958467928011074,-5.789786987303591e-05,-0.033804636289870196,0.0,0.0,0,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Mateo Kovačić,79c0821a,https://fbref.com/en/players/79c0821a/Mateo-Kovacic,summer,2017-18,2018-19,La Liga,Real Madrid,Chelsea,MF,24.0,992.0,1735.0,1.748991935483871,0.4,2.2,0.4,1.7,0.036290322580645164,0.11412103746397696,0.036290322580645164,0.08818443804034583,0.07258064516129033,3.1446685878962537,2.429971181556196,0.07783071488333179,0.051894115459700664,0.0,0.0,1,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Max Meyer,eba42d2b,https://fbref.com/en/players/eba42d2b/Max-Meyer,summer,2017-18,2018-19,Bundesliga,Schalke 04,Crystal Palace,MF,22.0,1727.0,1416.0,0.8199189345686161,0.2,1.8,0.4,1.2,0.010422698320787493,0.11440677966101695,0.020845396641574986,0.07627118644067797,0.03126809496236248,10.976694915254237,3.6588983050847457,0.10398408134022946,0.05542578979910298,0.0,0.0,0,bottom,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Maxime Le Marchand,321a71a7,https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand,summer,2017-18,2018-19,Ligue 1,Nice,Fulham,DF,28.0,2534.0,2250.0,0.8879242304656669,0.7,0.3,0.6,0.7,0.02486187845303867,0.012,0.021310181531176007,0.027999999999999997,0.046172059984214676,0.48266666666666674,1.3139259259259257,-0.01286187845303867,0.00668981846882399,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Naby Keïta,f25c8e3a,https://fbref.com/en/players/f25c8e3a/Naby-Keita,summer,2017-18,2018-19,Bundesliga,RB Leipzig,Liverpool,"MF,FW",23.0,1962.0,1390.0,0.7084607543323139,3.7,2.0,4.2,1.0,0.16972477064220184,0.12949640287769784,0.1926605504587156,0.06474820143884892,0.3623853211009175,0.7629788061442737,0.33607399794450155,-0.040228367764504,-0.1279123490198667,0.0,0.0,1,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
