player_id,web_name,club_short,position,expected_role,draft_availability,cost,ownership_pct,total_season_xp,total_season_xmins,avg_xmins_season,xp_per_90_season,total_gw1_6_xp,total_gw1_6_xmins,avg_xmins_gw1_6,xp_per_90_gw1_6,xp_per_m_season,n_gameweeks,in_s1,in_s5,in_user
8,Calafiori,ARS,DEF,Regular Starter,eligible,5.5,14.8,173.62,2356.0,62.0,6.6322,27.38,372.0,62.0,6.6231,31.567272727272726,38,True,True,False
557,Tzolis,ARS,MID,Regular Starter,eligible,6.5,1.6,165.9,2356.0,62.0,6.3373,26.13,372.0,62.0,6.3213,25.523076923076925,38,True,True,False
157,Estêvão,CHE,MID,Cameo,not_role_eligible,6.5,1.7,29.27,427.5,11.2,6.1624,4.63,67.5,11.2,6.1704,4.503076923076923,38,False,False,False
380,Ekitiké,LIV,FWD,Cameo,exclude_gw1,7.5,0.2,28.29,416.2,11.0,6.1177,3.89,56.2,9.4,6.2313,3.772,38,False,False,False
4,Gabriel,ARS,DEF,Nailed Starter,eligible,8.0,25.7,197.12,2945.0,77.5,6.0242,31.09,465.0,77.5,6.0183,24.64,38,True,True,False
411,Haaland,MCI,FWD,Nailed Starter,eligible,15.5,75.1,196.85,2945.0,77.5,6.0159,30.88,465.0,77.5,5.9766,12.7,38,True,True,True
108,Wilson,BRE,FWD,Cameo,not_role_eligible,5.5,0.4,28.47,427.5,11.2,5.9927,4.45,67.5,11.2,5.9271,5.176363636363636,38,False,False,False
504,Vuskovic,BHA,DEF,Nailed Starter,eligible,5.0,3.0,194.95,2945.0,77.5,5.9577,31.08,465.0,77.5,6.0152,38.989999999999995,38,True,True,False
387,O'Reilly,MCI,DEF,Regular Starter,eligible,6.5,23.0,152.48,2356.0,62.0,5.8248,23.97,372.0,62.0,5.8001,23.45846153846154,38,True,False,False
272,Kusi-Asare,FUL,FWD,Cameo,not_role_eligible,4.5,8.5,27.39,427.5,11.2,5.7661,4.22,67.5,11.2,5.6332,6.086666666666667,38,False,False,False
5,J.Timber,ARS,DEF,Regular Starter,exclude_gw1,6.5,0.5,146.55,2294.0,60.4,5.7497,19.19,310.0,51.7,5.5717,22.54615384615385,38,False,False,False
196,Markelo,COV,FWD,Cameo,not_role_eligible,5.0,0.1,27.09,427.5,11.2,5.7025,4.27,67.5,11.2,5.6909,5.418,38,False,False,False
426,B.Fernandes,MUN,MID,Nailed Starter,eligible,12.0,48.6,183.6,2945.0,77.5,5.611,29.97,465.0,77.5,5.8006,15.299999999999999,38,True,True,True
401,Marmoush,MCI,FWD,Cameo,not_role_eligible,7.0,0.7,26.48,427.5,11.2,5.5737,4.17,67.5,11.2,5.5625,3.782857142857143,38,False,False,False
44,Bailey,AVL,MID,Cameo,not_role_eligible,5.5,0.1,26.45,427.5,11.2,5.5684,4.19,67.5,11.2,5.5878,4.809090909090909,38,False,False,False
215,Devenny,CRY,MID,Cameo,not_role_eligible,5.0,0.0,26.42,427.5,11.2,5.5612,4.19,67.5,11.2,5.5855,5.284000000000001,38,False,False,False
96,Damsgaard,BRE,MID,Cameo,not_role_eligible,5.5,0.7,26.36,427.5,11.2,5.5503,4.13,67.5,11.2,5.5107,4.792727272727273,38,False,False,False
392,Aït-Nouri,MCI,DEF,Rotation,not_role_eligible,5.5,0.9,77.27,1254.0,33.0,5.5457,12.17,198.0,33.0,5.5299,14.049090909090909,38,False,False,False
391,Gvardiol,MCI,DEF,Regular Starter,eligible,5.5,10.1,144.68,2356.0,62.0,5.5269,22.76,372.0,62.0,5.5067,26.30545454545455,38,False,False,False
11,Mosquera,ARS,DEF,Regular Starter,eligible,5.5,16.9,143.77,2356.0,62.0,5.4919,22.67,372.0,62.0,5.4858,26.14,38,False,False,False
12,Saka,ARS,MID,Regular Starter,watch,9.5,10.7,137.75,2266.0,59.6,5.4712,16.89,282.0,47.0,5.3919,14.5,38,False,False,False
269,Sessegnon,FUL,DEF,Cameo,not_role_eligible,4.5,0.4,25.96,427.5,11.2,5.4657,4.0,67.5,11.2,5.3304,5.768888888888889,38,False,False,False
130,Wieffer,BHA,DEF,Nailed Starter,eligible,5.0,0.3,176.45,2945.0,77.5,5.3924,28.12,465.0,77.5,5.4422,35.29,38,True,True,False
562,Maeda,IPS,MID,Regular Starter,eligible,5.5,0.4,141.13,2356.0,62.0,5.3911,22.76,372.0,62.0,5.5058,25.66,38,True,True,False
553,Isidor,SUN,FWD,Cameo,not_role_eligible,5.5,1.3,25.56,427.5,11.2,5.3815,4.05,67.5,11.2,5.3955,4.647272727272727,38,False,False,False
10,White,ARS,DEF,Regular Starter,watch,5.5,0.2,135.31,2266.0,59.6,5.3741,16.82,282.0,47.0,5.368,24.60181818181818,38,False,False,False
30,Digne,AVL,DEF,Cameo,not_role_eligible,4.5,1.4,25.4,427.5,11.2,5.3478,4.03,67.5,11.2,5.3684,5.644444444444444,38,False,False,False
377,Munoz,LIV,MID,Cameo,not_role_eligible,6.5,0.8,25.39,427.5,11.2,5.3449,4.05,67.5,11.2,5.4034,3.9061538461538463,38,False,False,False
463,Woltemade,NEW,FWD,Cameo,not_role_eligible,6.0,1.7,25.35,427.5,11.2,5.3376,4.08,67.5,11.2,5.4406,4.2250000000000005,38,False,False,False
422,Mazraoui,MUN,DEF,Cameo,not_role_eligible,4.5,0.8,25.31,427.5,11.2,5.3294,4.04,67.5,11.2,5.3812,5.624444444444444,38,False,False,False
393,Khusanov,MCI,DEF,Regular Starter,eligible,5.5,2.0,139.18,2356.0,62.0,5.3168,21.91,372.0,62.0,5.3016,25.30545454545455,38,False,False,False
388,Guéhi,MCI,DEF,Regular Starter,eligible,6.0,24.1,138.99,2356.0,62.0,5.3095,21.87,372.0,62.0,5.2904,23.165000000000003,38,False,False,False
216,Esse,CRY,MID,Cameo,not_role_eligible,5.0,0.1,25.17,427.5,11.2,5.2982,3.99,67.5,11.2,5.3197,5.034000000000001,38,False,False,False
543,Diarra,SUN,MID,Cameo,not_role_eligible,5.5,0.1,25.15,427.5,11.2,5.2949,3.98,67.5,11.2,5.3081,4.572727272727272,38,False,False,False
399,Cherki,MCI,MID,Rotation,not_role_eligible,7.5,9.4,73.7,1254.0,33.0,5.2896,11.59,198.0,33.0,5.2688,9.826666666666666,38,False,False,False
416,De Ligt,MUN,DEF,Cameo,exclude_gw1,5.0,0.0,24.43,416.2,11.0,5.2815,3.31,56.2,9.4,5.2946,4.886,38,False,False,False
547,Mundle,SUN,MID,Cameo,not_role_eligible,5.0,0.0,25.05,427.5,11.2,5.2745,3.97,67.5,11.2,5.2876,5.01,38,False,False,False
154,Palmer,CHE,MID,Nailed Starter,eligible,9.5,12.8,172.56,2945.0,77.5,5.2733,27.44,465.0,77.5,5.3109,18.164210526315788,38,True,True,False
6,Saliba,ARS,DEF,Rotation,exclude_gw1-5,6.0,0.5,63.79,1089.0,28.7,5.2719,2.11,33.0,5.5,5.7579,10.631666666666666,38,False,False,False
42,Guessand,AVL,MID,Cameo,not_role_eligible,5.5,0.0,25.0,427.5,11.2,5.2638,3.96,67.5,11.2,5.2821,4.545454545454546,38,False,False,False
105,Anthony,BRE,MID,Cameo,not_role_eligible,6.0,0.2,24.86,427.5,11.2,5.2335,3.9,67.5,11.2,5.1985,4.1433333333333335,38,False,False,False
266,Cairney,FUL,MID,Cameo,not_role_eligible,5.0,0.0,24.76,427.5,11.2,5.2123,3.85,67.5,11.2,5.1377,4.952,38,False,False,False
60,Hill,BOU,DEF,Nailed Starter,eligible,5.5,1.3,169.99,2945.0,77.5,5.1951,24.42,465.0,77.5,4.7267,30.90727272727273,38,False,False,False
255,J.Cuenca,FUL,DEF,Regular Starter,eligible,4.5,0.0,135.85,2356.0,62.0,5.1894,20.63,372.0,62.0,4.9905,30.188888888888886,38,False,False,False
470,Morato,NFO,DEF,Cameo,not_role_eligible,5.0,0.1,24.61,427.5,11.2,5.1813,3.91,67.5,11.2,5.2175,4.922,38,False,False,False
78,Kroupi.Jr,BOU,MID,Regular Starter,exclude_gw1-5,7.5,6.9,117.72,2046.0,53.8,5.1782,2.9,62.0,10.3,4.2158,15.696,38,False,False,False
433,Ugarte,MUN,MID,Cameo,exclude_gw1,5.0,0.0,23.94,416.2,11.0,5.1763,3.24,56.2,9.4,5.1815,4.788,38,False,False,False
328,Struijk,BHA,DEF,Cameo,not_role_eligible,5.0,0.5,24.54,427.5,11.2,5.1667,3.89,67.5,11.2,5.1915,4.9079999999999995,38,False,False,False
427,Mbeumo,MUN,MID,Regular Starter,eligible,8.0,15.7,134.85,2356.0,62.0,5.1514,21.95,372.0,62.0,5.3115,16.85625,38,False,False,True
500,Romero,TOT,DEF,Cameo,not_role_eligible,5.0,1.1,24.39,427.5,11.2,5.1357,3.88,67.5,11.2,5.1706,4.878,38,False,False,False
485,Bakwa,NFO,MID,Cameo,not_role_eligible,5.5,0.0,24.3,427.5,11.2,5.1155,3.85,67.5,11.2,5.1392,4.418181818181818,38,False,False,False
194,Thomas-Asante,COV,FWD,Regular Starter,eligible,5.0,0.9,133.63,2356.0,62.0,5.1047,21.38,372.0,62.0,5.1716,26.726,38,True,True,False
245,Dibling,EVE,MID,Cameo,not_role_eligible,5.5,0.1,24.12,427.5,11.2,5.0773,3.86,67.5,11.2,5.1432,4.385454545454546,38,False,False,False
9,Hincapie,ARS,DEF,Rotation,not_role_eligible,5.5,4.5,70.55,1254.0,33.0,5.0636,11.12,198.0,33.0,5.0552,12.827272727272726,38,False,False,False
18,Martinelli,ARS,MID,Regular Starter,eligible,6.5,0.3,132.03,2356.0,62.0,5.0436,20.81,372.0,62.0,5.0351,20.31230769230769,38,False,False,False
360,Bradley,LIV,DEF,Cameo,exclude_gw1,5.0,0.0,23.24,416.2,11.0,5.0257,3.19,56.2,9.4,5.1034,4.648,38,False,False,False
142,James,CHE,DEF,Regular Starter,eligible,5.5,8.0,131.22,2356.0,62.0,5.0128,20.8,372.0,62.0,5.0316,23.85818181818182,38,False,False,False
20,Dowman,ARS,MID,Regular Starter,eligible,5.5,0.2,131.21,2356.0,62.0,5.0121,20.68,372.0,62.0,5.0026,23.85636363636364,38,False,False,False
71,Cook,BOU,MID,Cameo,not_role_eligible,5.0,0.1,23.79,427.5,11.2,5.0077,3.73,67.5,11.2,4.9717,4.758,38,False,False,False
341,Gnonto,LEE,MID,Cameo,not_role_eligible,5.0,0.1,23.78,427.5,11.2,5.0053,3.74,67.5,11.2,4.9865,4.756,38,False,False,False
498,Senesi,TOT,DEF,Rotation,not_role_eligible,6.0,10.9,69.48,1254.0,33.0,4.9867,11.03,198.0,33.0,5.012,11.58,38,False,False,False
515,Maddison,TOT,MID,Rotation,not_role_eligible,6.5,2.2,69.43,1254.0,33.0,4.9832,11.04,198.0,33.0,5.0194,10.681538461538462,38,False,False,False
93,Schuster,BRE,DEF,Cameo,not_role_eligible,4.5,0.1,23.65,427.5,11.2,4.9791,3.69,67.5,11.2,4.9266,5.2555555555555555,38,False,False,False
309,Núñez,IPS,MID,Regular Starter,eligible,5.0,0.2,130.24,2356.0,62.0,4.9753,20.96,372.0,62.0,5.0712,26.048000000000002,38,False,True,False
334,Muharemović,LEE,DEF,Nailed Starter,eligible,5.0,1.2,162.6,2945.0,77.5,4.9691,25.25,465.0,77.5,4.8862,32.519999999999996,38,False,False,False
208,Sarr,CRY,MID,Nailed Starter,eligible,6.5,10.2,162.57,2945.0,77.5,4.9683,25.84,465.0,77.5,5.0011,25.01076923076923,38,True,True,False
63,Milosavljević,BOU,DEF,Cameo,not_role_eligible,5.0,0.1,23.48,427.5,11.2,4.9438,3.5,67.5,11.2,4.6702,4.696,38,False,False,False
447,Botman,NEW,DEF,Regular Starter,eligible,5.0,0.4,129.28,2356.0,62.0,4.9387,21.34,372.0,62.0,5.163,25.856,38,False,False,False
155,Enzo,CHE,MID,Regular Starter,eligible,7.0,5.4,128.98,2356.0,62.0,4.9269,20.46,372.0,62.0,4.9489,18.425714285714285,38,False,False,False
398,Foden,MCI,MID,Regular Starter,eligible,7.0,7.5,127.08,2356.0,62.0,4.8547,19.99,372.0,62.0,4.8358,18.154285714285713,38,False,False,False
286,Belloumi,HUL,MID,Regular Starter,eligible,5.0,0.6,126.42,2356.0,62.0,4.8294,19.8,372.0,62.0,4.7899,25.284,38,False,False,False
223,Mateta,CRY,FWD,Rotation,not_role_eligible,6.5,7.1,67.28,1254.0,33.0,4.8289,10.71,198.0,33.0,4.8665,10.350769230769231,38,False,False,False
85,Van den Berg,BRE,DEF,Rotation,not_role_eligible,5.0,0.7,67.15,1254.0,33.0,4.819,10.36,198.0,33.0,4.71,13.430000000000001,38,False,False,False
94,Schade,BRE,MID,Nailed Starter,eligible,6.0,2.3,157.45,2945.0,77.5,4.8118,24.22,465.0,77.5,4.6872,26.241666666666664,38,True,True,False
327,Bijol,LEE,DEF,Regular Starter,eligible,5.0,0.3,125.78,2356.0,62.0,4.8047,19.58,372.0,62.0,4.7368,25.156,38,False,False,False
551,Angulo,SUN,MID,Regular Starter,eligible,5.0,0.1,125.15,2356.0,62.0,4.7807,20.12,372.0,62.0,4.8684,25.03,38,False,False,False
203,Canvot,CRY,DEF,Regular Starter,eligible,5.0,0.6,124.97,2356.0,62.0,4.774,19.79,372.0,62.0,4.7882,24.994,38,False,False,False
26,Havertz,ARS,FWD,Regular Starter,eligible,7.5,4.0,124.47,2356.0,62.0,4.7549,19.63,372.0,62.0,4.7488,16.596,38,False,False,False
106,Thiago,BRE,FWD,Nailed Starter,eligible,8.0,15.9,155.43,2945.0,77.5,4.75,23.82,465.0,77.5,4.6107,19.42875,38,True,True,False
13,Rice,ARS,MID,Regular Starter,eligible,7.5,22.3,124.33,2356.0,62.0,4.7493,19.62,372.0,62.0,4.7477,16.577333333333332,38,False,False,False
390,Rúben,MCI,DEF,Regular Starter,eligible,5.5,1.4,124.17,2356.0,62.0,4.7435,19.55,372.0,62.0,4.7303,22.576363636363638,38,False,False,False
160,Garnacho,AVL,MID,Rotation,not_role_eligible,6.0,1.1,66.08,1254.0,33.0,4.7427,10.47,198.0,33.0,4.7588,11.013333333333334,38,False,False,False
193,Wright,COV,FWD,Regular Starter,eligible,5.5,1.8,124.07,2356.0,62.0,4.7394,19.81,372.0,62.0,4.7933,22.55818181818182,38,False,False,False
332,Justin,LEE,DEF,Regular Starter,eligible,4.5,0.5,123.97,2356.0,62.0,4.7357,19.27,372.0,62.0,4.6625,27.54888888888889,38,False,False,False
231,Keane,EVE,DEF,Rotation,not_role_eligible,5.0,1.5,65.86,1254.0,33.0,4.7266,10.77,198.0,33.0,4.8938,13.172,38,False,False,False
1,Raya,ARS,GKP,Nailed Starter,eligible,6.0,30.6,154.22,2945.0,77.5,4.7129,24.35,465.0,77.5,4.712,25.703333333333333,38,True,True,False
229,Tarkowski,EVE,DEF,Nailed Starter,eligible,6.0,9.8,154.09,2945.0,77.5,4.7091,25.35,465.0,77.5,4.9059,25.68166666666667,38,True,True,False
127,Gomez,BHA,MID,Regular Starter,eligible,5.0,1.9,123.07,2356.0,62.0,4.7014,19.52,372.0,62.0,4.7235,24.613999999999997,38,False,False,False
68,Tavernier,BOU,MID,Nailed Starter,eligible,6.0,1.8,153.31,2945.0,77.5,4.6853,21.9,465.0,77.5,4.2396,25.551666666666666,38,False,False,False
535,Alderete,SUN,DEF,Regular Starter,eligible,5.0,1.2,122.58,2356.0,62.0,4.6826,19.8,372.0,62.0,4.7905,24.516,38,False,False,False
14,Eze,ARS,MID,Rotation,not_role_eligible,6.5,3.3,65.24,1254.0,33.0,4.6825,10.28,198.0,33.0,4.6742,10.036923076923076,38,False,False,False
95,O.Dango,BRE,MID,Nailed Starter,eligible,6.5,1.3,152.85,2945.0,77.5,4.6713,23.55,465.0,77.5,4.5577,23.515384615384615,38,True,False,False
211,Yeremy,CRY,MID,Rotation,not_role_eligible,5.5,0.2,65.04,1254.0,33.0,4.6678,10.33,198.0,33.0,4.6941,11.825454545454546,38,False,False,False
112,Van Hecke,TOT,DEF,Nailed Starter,eligible,5.0,8.1,152.62,2945.0,77.5,4.6642,24.23,465.0,77.5,4.6902,30.524,38,False,False,False
200,Lacroix,CHE,DEF,Nailed Starter,eligible,6.0,12.0,152.34,2945.0,77.5,4.6555,24.18,465.0,77.5,4.6804,25.39,38,False,False,False
318,Philogene,IPS,MID,Rotation,not_role_eligible,5.5,0.2,64.86,1254.0,33.0,4.6547,10.36,198.0,33.0,4.7099,11.792727272727273,38,False,False,False
452,Bruno G.,ARS,MID,Rotation,not_role_eligible,7.0,8.3,64.81,1254.0,33.0,4.6516,10.22,198.0,33.0,4.6435,9.258571428571429,38,False,False,False
501,Danso,TOT,DEF,Rotation,not_role_eligible,5.0,0.2,64.77,1254.0,33.0,4.6483,10.27,198.0,33.0,4.6683,12.953999999999999,38,False,False,False
418,Maguire,MUN,DEF,Nailed Starter,eligible,5.0,7.6,151.66,2945.0,77.5,4.6348,24.64,465.0,77.5,4.7691,30.332,38,True,True,False
453,Barnes,NEW,MID,Rotation,not_role_eligible,6.0,1.2,64.51,1254.0,33.0,4.6297,10.53,198.0,33.0,4.7868,10.751666666666667,38,False,False,False
254,Robinson,FUL,DEF,Nailed Starter,eligible,4.5,3.0,151.43,2945.0,77.5,4.6277,22.65,465.0,77.5,4.3829,33.65111111111111,38,False,False,False
34,Pau,AVL,DEF,Regular Starter,eligible,4.5,0.2,121.13,2356.0,62.0,4.6272,19.15,372.0,62.0,4.6329,26.917777777777776,38,False,False,False
532,Ballard,SUN,DEF,Nailed Starter,eligible,5.0,3.2,151.39,2945.0,77.5,4.6265,24.54,465.0,77.5,4.7492,30.278,38,True,True,True
384,Donnarumma,MCI,GKP,Nailed Starter,eligible,5.5,11.1,151.11,2945.0,77.5,4.618,23.81,465.0,77.5,4.6079,27.474545454545456,38,True,True,False
230,Branthwaite,EVE,DEF,Regular Starter,eligible,5.5,1.9,120.81,2356.0,62.0,4.6149,19.79,372.0,62.0,4.7886,21.965454545454545,38,False,False,False
472,Murillo,NFO,DEF,Regular Starter,watch,5.5,0.2,116.19,2266.0,59.6,4.6148,14.49,282.0,47.0,4.6254,21.125454545454545,38,False,False,False
115,De Cuyper,BHA,DEF,Rotation,not_role_eligible,4.5,1.5,64.29,1254.0,33.0,4.6139,10.3,198.0,33.0,4.6799,14.286666666666669,38,False,False,False
428,Cunha,MUN,MID,Rotation,not_role_eligible,8.0,14.7,64.16,1254.0,33.0,4.6051,10.32,198.0,33.0,4.6927,8.02,38,False,False,False
25,Gyökeres,ARS,FWD,Regular Starter,eligible,7.5,13.2,120.47,2356.0,62.0,4.602,19.0,372.0,62.0,4.5968,16.062666666666665,38,False,False,False
366,Wirtz,LIV,MID,Nailed Starter,eligible,7.5,11.2,150.59,2945.0,77.5,4.6019,24.46,465.0,77.5,4.7347,20.078666666666667,38,True,True,False
419,Martinez,MUN,DEF,Rotation,not_role_eligible,5.0,0.7,64.11,1254.0,33.0,4.6009,10.34,198.0,33.0,4.7015,12.822,38,False,False,False
202,Richards,CRY,DEF,Nailed Starter,eligible,5.0,0.8,150.32,2945.0,77.5,4.5939,23.82,465.0,77.5,4.6103,30.064,38,False,False,False
402,Rodrigo,MCI,MID,Regular Starter,exclude_gw1,6.5,0.1,117.09,2294.0,60.4,4.5938,15.78,310.0,51.7,4.5825,18.013846153846153,38,False,False,False
75,Christie,BOU,MID,Rotation,exclude_gw1,5.0,0.0,40.47,795.5,20.9,4.5789,5.3,107.5,17.9,4.4388,8.094,38,False,False,False
201,Muñoz,CRY,DEF,Nailed Starter,eligible,5.5,12.0,149.71,2945.0,77.5,4.5751,23.75,465.0,77.5,4.5973,27.220000000000002,38,False,False,False
533,Mukiele,SUN,DEF,Regular Starter,eligible,5.5,7.6,119.76,2356.0,62.0,4.575,19.38,372.0,62.0,4.6887,21.774545454545457,38,False,False,False
173,Thomas,COV,DEF,Regular Starter,eligible,4.0,8.6,119.51,2356.0,62.0,4.5654,19.1,372.0,62.0,4.6201,29.8775,38,False,False,True
464,Wissa,NEW,FWD,Regular Starter,eligible,6.0,1.4,119.51,2356.0,62.0,4.5654,19.71,372.0,62.0,4.7675,19.918333333333333,38,False,False,False
136,Welbeck,CHE,FWD,Rotation,not_role_eligible,6.0,2.8,63.5,1254.0,33.0,4.5575,10.05,198.0,33.0,4.5669,10.583333333333334,38,False,False,False
481,Anderson,MCI,MID,Nailed Starter,eligible,6.5,12.0,149.12,2945.0,77.5,4.557,23.51,465.0,77.5,4.5501,22.941538461538464,38,False,False,False
224,Nketiah,CRY,FWD,Regular Starter,eligible,5.5,0.5,119.02,2356.0,62.0,4.5466,18.94,372.0,62.0,4.5811,21.64,38,False,False,False
461,Touré,NEW,MID,Regular Starter,eligible,6.0,0.2,119.0,2356.0,62.0,4.546,19.58,372.0,62.0,4.7381,19.833333333333332,38,False,False,False
165,João Pedro,CHE,FWD,Nailed Starter,eligible,7.5,54.7,148.75,2945.0,77.5,4.546,23.64,465.0,77.5,4.5747,19.833333333333332,38,True,False,False
541,Meunier,SUN,DEF,Regular Starter,eligible,4.5,0.5,118.91,2356.0,62.0,4.5425,19.32,372.0,62.0,4.6752,26.424444444444443,38,False,False,False
473,Aina,NFO,DEF,Regular Starter,eligible,4.5,4.8,118.82,2356.0,62.0,4.539,18.94,372.0,62.0,4.5834,26.404444444444444,38,False,False,False
356,Virgil,LIV,DEF,Nailed Starter,eligible,6.5,16.4,148.51,2945.0,77.5,4.5386,24.23,465.0,77.5,4.6891,22.847692307692306,38,True,False,False
