horizon,budget_band,total_price,dcs,oc_score,s_risk,tot_rot_xp,rot_xp_per_gw,rot_avg_fdr,no_diff_pct,avg_fdr_corr,gkp_strategy,gkp_pairing,def_lineup
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.71,25.511,91.66,437.78,27.36,2.05,96.9,-0.2653,Active 2-GKP Rotation,Petrović (BOU) + Pope (NEW),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Hume (SUN)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.71,25.455,92.24,434.6,27.16,2.02,96.9,-0.2494,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Greaves (IPS) + Justin (LEE)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.7,25.485,91.9,437.35,27.33,2.03,96.9,-0.2282,Active 2-GKP Rotation,Petrović (BOU) + Pope (NEW),Calafiori (ARS) + J.Timber (ARS) + Pau (AVL) + Vuskovic (BHA) + Ajayi (HUL)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.68,25.446,92.24,436.74,27.3,2.02,96.9,-0.2494,Active 2-GKP Rotation,Verbruggen (BHA) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Greaves (IPS) + Muharemović (LEE)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.68,25.53,91.39,438.08,27.38,2.05,96.9,-0.2292,Active 2-GKP Rotation,Petrović (BOU) + Pope (NEW),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Aina (NFO)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.67,25.438,92.28,434.33,27.15,2.04,96.9,-0.3021,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Hume (SUN)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.66,25.411,92.53,433.9,27.12,2.02,96.9,-0.2651,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Pau (AVL) + Vuskovic (BHA) + Ajayi (HUL)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.64,25.44,92.2,434.36,27.15,2.04,96.9,-0.2909,Active 2-GKP Rotation,Verbruggen (BHA) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Mingueza (CRY) + O'Nien (SUN)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.64,25.481,91.79,437.3,27.33,2.05,96.9,-0.2835,Active 2-GKP Rotation,Petrović (BOU) + Pope (NEW),Calafiori (ARS) + J.Timber (ARS) + Pau (AVL) + Vuskovic (BHA) + O'Nien (SUN)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.63,25.55,91.07,438.4,27.4,2.07,96.9,-0.2258,Active 2-GKP Rotation,Verbruggen (BHA) + Donnarumma (MCI),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Greaves (IPS)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.63,25.457,92.01,434.63,27.16,2.04,96.9,-0.2661,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Aina (NFO)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.62,25.373,92.82,433.29,27.08,1.96,96.9,-0.2492,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Smith (BOU) + Ajayi (HUL)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.6,25.481,91.69,437.3,27.33,2.05,96.9,-0.2458,Active 2-GKP Rotation,Petrović (BOU) + Pope (NEW),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Castagne (FUL) + Greaves (IPS)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.6,25.408,92.42,433.85,27.12,2.04,96.9,-0.3203,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Pau (AVL) + Vuskovic (BHA) + O'Nien (SUN)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.6,25.544,91.07,438.3,27.39,2.07,96.9,-0.2258,Active 2-GKP Rotation,Rushworth (COV) + Donnarumma (MCI),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Greaves (IPS)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.5,90.6,25.418,92.33,438.57,27.41,2.05,100.0,-0.14,Active 2-GKP Rotation,Verbruggen (BHA) + Donnarumma (MCI),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Justin (LEE)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.5,90.58,25.412,92.33,438.47,27.4,2.05,100.0,-0.14,Active 2-GKP Rotation,Rushworth (COV) + Donnarumma (MCI),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Justin (LEE)
