horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Lammens (MUN),Scherpen,IPS,4.5,Lammens,MUN,5.0,9.5,19,111.07,5.85,5.551,75.13,78.5,2.57,94.7,5.3,-0.2643,0.5057,6.23
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Pope (NEW),Scherpen,IPS,4.5,Pope,NEW,5.0,9.5,19,105.3,5.54,5.248,68.54,75.02,2.64,89.5,5.3,-0.3611,0.5654,5.29
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Sels (NFO),Scherpen,IPS,4.5,Sels,NFO,5.0,9.5,19,110.82,5.83,5.538,65.59,55.19,2.92,73.7,0.0,0.3449,0.5776,4.34
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Roefs (SUN),Scherpen,IPS,4.5,Roefs,SUN,5.0,9.5,19,110.7,5.83,5.532,64.72,53.3,2.9,68.4,0.0,0.3344,0.5658,4.69
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Kinsky (TOT),Scherpen,IPS,4.5,Kinsky,TOT,4.5,9.0,19,106.33,5.6,5.449,67.87,64.73,2.77,78.9,5.3,-0.0917,0.5869,4.65
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Tzolakis (HUL),Scherpen,IPS,4.5,Tzolakis,HUL,4.5,9.0,19,102.78,5.41,5.262,65.12,65.86,2.76,78.9,0.0,-0.2064,0.5613,5.31
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Scherpen (IPS) + Horníček (NEW),Scherpen,IPS,4.5,Horníček,NEW,5.0,9.5,19,100.98,5.31,5.02,64.64,75.02,2.64,89.5,5.3,-0.3611,0.5708,5.23
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Kinsky (TOT),Donnarumma,MCI,5.5,Kinsky,TOT,4.5,10.0,19,124.57,6.56,6.115,81.86,71.16,2.55,84.2,15.8,0.0874,0.4144,8.98
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Donnarumma (MCI) + Tzolakis (HUL),Donnarumma,MCI,5.5,Tzolakis,HUL,4.5,10.0,19,124.57,6.56,6.115,79.3,64.77,2.6,73.7,10.5,0.0684,0.397,8.98
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Lammens (MUN),Trafford,LEE,5.0,Lammens,MUN,5.0,10.0,19,112.79,5.94,5.495,69.82,67.63,2.63,78.9,5.3,-0.0523,0.5232,5.89
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Pope (NEW),Trafford,LEE,5.0,Pope,NEW,5.0,10.0,19,109.67,5.77,5.33,60.7,51.89,2.82,63.2,5.3,0.42,0.5892,4.58
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Sels (NFO),Trafford,LEE,5.0,Sels,NFO,5.0,10.0,19,111.96,5.89,5.451,62.67,51.63,2.87,57.9,0.0,-0.0598,0.5956,4.81
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Roefs (SUN),Trafford,LEE,5.0,Roefs,SUN,5.0,10.0,19,112.0,5.89,5.453,63.83,54.44,2.84,63.2,0.0,0.0082,0.5835,5.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Kinsky (TOT),Trafford,LEE,5.0,Kinsky,TOT,4.5,9.5,19,110.23,5.8,5.507,64.88,54.74,2.8,63.2,5.3,0.1007,0.6075,4.58
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Tzolakis (HUL),Trafford,LEE,5.0,Tzolakis,HUL,4.5,9.5,19,109.48,5.76,5.468,69.33,67.57,2.72,78.9,0.0,-0.3178,0.5799,4.32
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Trafford (LEE) + Horníček (NEW),Trafford,LEE,5.0,Horníček,NEW,5.0,10.0,19,109.48,5.76,5.32,60.53,51.89,2.82,63.2,5.3,0.42,0.5947,4.32
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Pope (NEW),Lammens,MUN,5.0,Pope,NEW,5.0,10.0,19,111.18,5.85,5.41,68.72,68.53,2.6,78.9,10.5,-0.0649,0.5149,6.19
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Sels (NFO),Lammens,MUN,5.0,Sels,NFO,5.0,10.0,19,113.87,5.99,5.552,71.28,68.85,2.69,78.9,5.3,-0.3906,0.5214,6.01
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Roefs (SUN),Lammens,MUN,5.0,Roefs,SUN,5.0,10.0,19,113.78,5.99,5.547,71.36,69.24,2.71,84.2,5.3,-0.1654,0.5115,6.07
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Kinsky (TOT),Lammens,MUN,5.0,Kinsky,TOT,4.5,9.5,19,112.3,5.91,5.616,72.07,68.05,2.67,78.9,10.5,-0.2237,0.5322,6.07
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Tzolakis (HUL),Lammens,MUN,5.0,Tzolakis,HUL,4.5,9.5,19,111.28,5.86,5.563,72.12,70.47,2.62,84.2,5.3,-0.0586,0.5095,6.22
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Horníček (NEW),Lammens,MUN,5.0,Horníček,NEW,5.0,10.0,19,110.76,5.83,5.388,68.35,68.53,2.6,78.9,10.5,-0.0649,0.5197,6.12
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,19,111.02,5.84,5.402,63.6,56.07,2.81,63.2,5.3,-0.1197,0.5849,4.67
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,19,110.94,5.84,5.397,63.41,55.79,2.86,68.4,5.3,0.1203,0.5748,4.94
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,19,107.28,5.65,5.352,61.63,53.28,2.79,63.2,10.5,0.301,0.5985,4.8
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Tzolakis (HUL),Pope,NEW,5.0,Tzolakis,HUL,4.5,9.5,19,105.1,5.53,5.237,62.68,60.82,2.74,73.7,5.3,0.1566,0.5715,5.26
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Horníček (NEW),Pope,NEW,5.0,Horníček,NEW,5.0,10.0,19,104.12,5.48,5.038,48.23,33.23,3.2,52.6,5.3,1.0,0.5904,4.57
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,19,112.52,5.92,5.48,60.05,43.84,3.04,52.6,0.0,0.0835,0.5831,4.88
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,19,111.39,5.86,5.568,60.09,40.17,3.04,47.4,5.3,0.2425,0.6069,4.59
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Tzolakis (HUL),Sels,NFO,5.0,Tzolakis,HUL,4.5,9.5,19,110.82,5.83,5.538,63.0,48.72,2.91,57.9,0.0,0.1984,0.5809,4.34
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Horníček (NEW),Sels,NFO,5.0,Horníček,NEW,5.0,10.0,19,110.82,5.83,5.391,63.42,56.07,2.81,63.2,5.3,-0.1197,0.5904,4.34
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,19,111.05,5.84,5.55,63.44,49.3,2.97,63.2,5.3,0.2807,0.5949,4.73
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Tzolakis (HUL),Roefs,SUN,5.0,Tzolakis,HUL,4.5,9.5,19,110.69,5.83,5.532,65.25,54.64,2.89,68.4,0.0,0.1729,0.5686,4.65
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Horníček (NEW),Roefs,SUN,5.0,Horníček,NEW,5.0,10.0,19,110.69,5.83,5.384,63.19,55.79,2.86,68.4,5.3,0.1203,0.5802,4.65
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Tzolakis (HUL),Kinsky,TOT,4.5,Tzolakis,HUL,4.5,9.0,19,106.49,5.6,5.457,64.33,55.5,2.8,63.2,5.3,-0.0155,0.5907,4.35
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Horníček (NEW),Kinsky,TOT,4.5,Horníček,NEW,5.0,9.5,19,106.23,5.59,5.296,60.68,53.28,2.79,63.2,10.5,0.301,0.6041,4.23
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Tzolakis (HUL) + Horníček (NEW),Tzolakis,HUL,4.5,Horníček,NEW,5.0,9.5,19,99.29,5.23,4.931,57.44,60.82,2.74,73.7,5.3,0.1566,0.5769,5.16
